id,name,now_cost,position,team,web_name,transfers_in_event,influence_rank_type,news_added,ict_index_rank_type,assists,selected_rank,direct_freekicks_order,starts_per_90,goals_conceded,threat_rank_type,status,ep_this,news,selected_rank_type,goals_scored,influence_rank,goals_conceded_per_90,selected_by_percent,in_dreamteam,points_per_game_rank,expected_goal_involvements_per_90,influence,form_rank_type,expected_goals_conceded_per_90,chance_of_playing_this_round,ep_next,expected_assists,expected_goals_conceded,points_per_game,cost_change_start,transfers_in,starts,cost_change_start_fall,creativity,saves_per_90,threat_rank,penalties_saved,points_per_game_rank_type,own_goals,bonus,penalties_missed,expected_goals,chance_of_playing_next_round,event_points,clean_sheets,clean_sheets_per_90,transfers_out,cost_change_event,penalties_order,expected_goals_per_90,creativity_rank_type,expected_assists_per_90,value_season,transfers_out_event,form,bps,saves,expected_goal_involvements,form_rank,creativity_rank,corners_and_indirect_freekicks_order,threat,dreamteam_count,now_cost_rank_type,ict_index,now_cost_rank,minutes,yellow_cards,cost_change_event_fall,red_cards,value_form,ict_index_rank,total_points
505,Tanguy Ndombélé Alvaro,44,MID,Spurs,Ndombele,0,234,2023-09-07T15:49:59.768785Z,237,0,336,,0.0,0,229,u,0.0,On loan to Galatasaray with an option to buy for €15m,103,0,622,0.0,0.2,False,634,0.0,0.0,197,0.0,0.0,0.0,0.00,0.00,0.0,-1,12864,0,1,0.0,0.0,595,0,242,0,0,0,0.00,0.0,0,0,0.0,49606,0,,0.0,234,0.0,0.0,135,0.0,0,0,0.00,563,611,,0.0,0,298,0.0,527,0,0,0,0,0.0,627,0
506,Pedro Porro,56,DEF,Spurs,Pedro Porro,108854,7,,3,6,10,1.0,1.0,22,5,a,4.2,,3,0,29,1.3,24.4,False,52,0.31,404.6,10,1.65,,4.2,3.44,28.04,4.1,6,2956894,17,-6,490.3,0.0,98,0,12,0,9,0,1.91,,2,5,0.29,736497,1,,0.11,3,0.2,12.5,15335,4.2,395,0,5.35,45,13,2.0,170.0,0,7,106.6,95,1527,3,-1,0,0.8,26,70
507,Ivan Perišić,47,DEF,Spurs,Perišić,30,142,2023-09-20T12:30:08.524991Z,128,1,201,,0.0,1,106,i,0.0,Knee injury - Expected back 01 Jun,75,0,376,0.92,0.8,False,383,0.84,41.6,241,1.32,0.0,0.0,0.80,1.44,1.2,-3,58515,0,3,71.2,0.0,314,0,133,0,0,0,0.12,0.0,0,0,0.0,288843,0,,0.11,66,0.73,1.3,364,0.0,34,0,0.92,670,237,,27.0,0,37,14.0,305,98,2,0,0,0.0,346,6
509,Richarlison de Andrade,67,MID,Spurs,Richarlison,109782,38,2023-11-10T14:00:11.486279Z,47,3,91,,1.17,5,15,a,5.7,,27,5,104,0.59,4.1,False,42,0.62,274.2,7,1.28,100.0,5.7,0.73,10.87,4.3,-3,560560,10,3,103.3,0.0,27,0,27,0,3,0,4.47,100.0,8,6,0.7,539004,0,2.0,0.53,112,0.09,9.6,3900,5.7,146,0,5.20,10,181,,379.0,1,25,75.4,43,766,2,0,0,0.9,66,64
510,Joe Rodon,40,DEF,Spurs,Rodon,0,193,2023-08-11T10:47:30.310788Z,194,0,480,,0.0,0,181,u,0.0,Season long loan to Leeds United,186,0,531,0.0,0.1,False,543,0.0,0.0,164,0.0,0.0,0.0,0.00,0.00,0.0,0,0,0,0,0.0,0.0,489,0,190,0,0,0,0.00,0.0,0,0,0.0,13906,0,,0.0,193,0.0,0.0,50,0.0,0,0,0.00,454,517,,0.0,0,179,0.0,654,0,0,0,0,0.0,539,0
511,Cristian Romero,50,DEF,Spurs,Romero,11225,9,2023-12-23T20:00:09.895702Z,19,0,33,,1.15,14,29,d,3.0,Hamstring injury - 75% chance of playing,12,3,35,1.08,11.0,False,49,0.13,391.6,37,1.89,100.0,2.2,0.71,24.60,4.1,5,2429231,15,-5,88.2,0.0,167,0,9,1,11,0,1.04,75.0,1,5,0.38,1639015,1,,0.08,56,0.05,12.4,39930,3.0,297,0,1.75,111,208,,98.0,1,22,58.0,194,1170,4,-1,1,0.6,111,62
512,Davinson Sánchez,44,DEF,Spurs,Sánchez,0,154,2023-09-07T15:50:57.233998Z,158,0,448,,0.0,2,150,u,0.0,Permanent transfer to Galatasaray,171,0,418,2.37,0.1,False,626,0.18,17.0,222,2.39,0.0,0.0,0.03,2.02,0.0,-1,2363,0,1,5.0,0.0,409,0,238,0,0,0,0.12,0.0,0,0,0.0,14675,0,,0.14,150,0.04,0.0,35,0.0,9,0,0.15,552,407,,4.0,0,98,2.6,506,76,1,0,0,0.0,446,0
513,Pape Matar Sarr,45,MID,Spurs,Sarr,5971,61,2023-11-24T15:00:11.215697Z,59,2,129,,1.18,7,46,a,1.5,,38,1,144,0.59,2.2,False,174,0.26,229.2,99,1.31,100.0,1.5,0.96,15.53,2.8,0,584380,14,0,227.4,0.0,71,0,75,0,2,0,2.16,100.0,3,7,0.59,491518,0,,0.18,53,0.08,10.0,5179,1.5,211,0,3.12,218,69,,218.0,0,249,67.8,427,1069,4,0,0,0.3,83,45
514,Ryan Sessegnon,44,DEF,Spurs,Sessegnon,6,240,2023-07-12T00:30:03.648310Z,240,0,708,,0.0,0,237,i,0.0,Hamstring injury - Unknown return date,240,0,615,0.0,0.0,False,627,0.0,0.0,223,0.0,0.0,0.0,0.00,0.00,0.0,-1,596,0,1,0.0,0.0,586,0,239,0,0,0,0.00,0.0,0,0,0.0,990,0,,0.0,240,0.0,0.0,7,0.0,0,0,0.00,553,603,,0.0,0,99,0.0,508,0,0,0,0,0.0,620,0
515,Oliver Skipp,46,MID,Spurs,Skipp,152,153,,148,0,424,,0.48,10,136,a,1.2,,138,0,351,2.38,0.1,False,393,0.14,57.0,112,2.7,,1.2,0.08,11.36,1.1,-4,7459,2,4,73.3,0.0,262,0,181,0,0,0,0.50,,2,0,0.0,22280,0,,0.12,131,0.02,3.0,128,1.2,67,0,0.58,250,232,,45.0,0,218,17.2,337,378,1,0,0,0.3,328,14
516,Son Heung-min,98,MID,Spurs,Son,103174,2,2023-12-08T00:00:09.945282Z,3,4,5,3.0,1.07,22,3,a,6.7,,3,11,6,1.31,43.9,True,5,0.61,567.8,2,1.63,100.0,6.7,3.68,27.29,6.8,8,5884163,18,-8,429.9,0.0,6,0,3,1,16,0,6.47,100.0,7,6,0.36,2168648,0,1.0,0.39,13,0.22,12.4,24737,6.7,393,0,10.15,5,19,,597.0,3,3,159.4,5,1510,1,0,0,0.7,4,122
517,Djed Spence,40,DEF,Spurs,Spence,0,195,2023-08-31T08:53:56.855071Z,196,0,316,,0.0,0,183,u,0.0,Season-long loan to Leeds United,122,0,536,0.0,0.2,False,548,0.0,0.0,167,0.0,0.0,0.0,0.00,0.00,0.0,0,6594,0,0,0.0,0.0,494,0,192,0,0,0,0.00,0.0,0,0,0.0,45041,0,,0.0,195,0.0,0.0,148,0.0,0,0,0.00,460,522,,0.0,0,182,0.0,660,0,0,0,0,0.0,544,0
518,Japhet Tanganga,40,DEF,Spurs,Tanganga,0,190,2023-09-01T15:33:02.832710Z,191,0,281,,0.0,0,178,u,0.0,Season-long loan to Augsburg,109,0,527,0.0,0.3,False,539,0.0,0.0,161,0.0,0.0,0.0,0.00,0.00,0.0,0,11423,0,0,0.0,0.0,485,0,187,0,0,0,0.00,0.0,0,0,0.0,65101,0,,0.0,190,0.0,0.0,266,0.0,0,0,0.00,450,513,,0.0,0,176,0.0,650,0,0,0,0,0.0,535,0
519,Destiny Udogie,48,DEF,Spurs,Udogie,23747,39,2023-12-16T08:00:10.290081Z,20,2,43,,1.1,20,15,a,0.0,,15,1,102,1.46,9.5,False,144,0.18,277.4,43,1.98,0.0,2.7,0.97,27.05,3.0,3,2569449,15,-3,162.8,0.0,127,0,44,0,5,0,1.48,100.0,0,4,0.29,1913826,0,,0.11,20,0.07,9.4,15754,2.7,213,0,2.45,125,112,,139.0,2,36,57.9,302,1232,5,0,1,0.6,113,45
520,Guglielmo Vicario,53,GKP,Spurs,Vicario,17184,6,,6,0,46,,1.0,24,86,a,3.2,,9,0,12,1.33,8.8,False,79,0.0,486.2,9,1.68,,3.2,0.00,30.33,3.7,3,1194590,18,-3,0.0,3.17,749,0,10,0,7,0,0.00,,6,5,0.28,515891,0,,0.0,87,0.0,12.5,7885,3.2,363,57,0.00,98,751,,0.0,1,4,48.6,141,1620,2,0,0,0.6,145,66
521,Alfie Whiteman,39,GKP,Spurs,Whiteman,46,45,2023-08-11T16:00:08.892883Z,45,0,311,,0.0,0,18,i,0.0,Ankle injury - Unknown return date,45,0,498,0.0,0.2,False,510,0.0,0.0,44,0.0,0.0,0.0,0.00,0.00,0.0,-1,17088,0,1,0.0,0.0,453,0,45,0,0,0,0.00,0.0,0,0,0.0,21664,0,,0.0,27,0.0,0.0,349,0.0,0,0,0.00,418,482,,0.0,0,78,0.0,747,0,0,0,0,0.0,504,0
583,Manor Solomon,51,MID,Spurs,Solomon,6,137,2023-10-06T15:30:09.250334Z,117,2,443,,0.92,2,120,i,0.0,Knee injury - Expected back 14 Jan,146,0,323,0.92,0.1,False,178,0.53,73.4,307,0.82,0.0,0.0,0.75,1.79,2.8,-4,18838,2,4,144.3,0.0,224,0,77,0,2,0,0.41,0.0,0,0,0.0,28348,0,,0.19,91,0.34,2.7,31,0.0,53,0,1.16,724,133,,61.0,1,101,28.0,165,196,1,0,0,0.0,254,14
639,Micky van de Ven,44,DEF,Spurs,Van de Ven,128,61,2023-11-06T23:30:09.875820Z,91,0,174,,1.05,10,95,i,0.0,Hamstring injury - Expected back 14 Jan,65,1,162,0.95,1.2,False,60,0.04,206.6,231,1.3,0.0,0.0,0.11,13.62,3.9,-1,730552,11,1,14.0,0.0,295,0,14,0,4,0,0.35,0.0,0,4,0.38,678376,0,,0.03,136,0.01,9.8,3599,0.0,227,0,0.46,579,381,,32.0,1,123,25.4,558,945,1,0,0,0.0,274,43
640,Dane Scarlett,45,FWD,Spurs,Scarlett,0,74,2023-09-01T07:25:42.681391Z,76,0,375,,0.0,0,73,u,0.0,Season-long loan to  Ipswich Town,58,0,679,0.0,0.1,False,687,0.0,0.0,68,0.0,0.0,0.0,0.00,0.00,0.0,0,7772,0,0,0.0,0.0,666,0,77,0,0,0,0.00,0.0,0,0,0.0,29866,0,,0.0,74,0.0,0.0,73,0.0,0,0,0.00,630,674,,0.0,0,77,0.0,432,0,0,0,0,0.0,684,0
641,Alejo Véliz,54,FWD,Spurs,Veliz,102,55,,60,0,470,,0.0,0,90,a,0.5,,67,0,472,0.0,0.1,False,482,0.0,2.0,44,4.76,,0.5,0.00,0.90,0.8,-1,8189,0,1,0.6,0.0,753,0,63,0,0,0,0.00,,0,0,0.0,10842,0,,0.0,56,0.0,0.9,143,0.5,10,0,0.00,335,441,,0.0,0,36,0.2,129,17,1,0,0,0.1,484,5
702,Ashley Phillips,40,DEF,Spurs,Phillips,74,230,2023-11-24T15:00:11.607316Z,230,0,454,,0.0,0,220,a,0.0,,174,0,586,0.0,0.1,False,598,0.0,0.0,203,0.0,0.0,0.0,0.00,0.00,0.0,0,10813,0,0,0.0,0.0,546,0,227,0,0,0,0.00,100.0,0,0,0.0,8573,0,,0.0,229,0.0,0.0,86,0.0,0,0,0.00,511,571,,0.0,0,225,0.0,718,0,0,0,0,0.0,593,0
722,Jamie Donley,45,FWD,Spurs,Donley,122,53,,57,0,515,,0.0,1,77,a,0.3,,72,0,466,45.0,0.0,False,432,0.0,3.0,47,14.85,,0.3,0.00,0.33,1.0,0,6786,0,0,0.0,0.0,681,0,52,0,0,0,0.00,,0,0,0.0,4403,0,,0.0,78,0.0,0.4,186,0.3,5,0,0.00,359,689,,0.0,0,81,0.3,448,2,0,0,0,0.1,476,2
740,Alfie Dorrington,40,DEF,Spurs,Dorrington,44,225,,225,0,648,,0.0,0,215,a,0.0,,228,0,581,0.0,0.0,False,593,0.0,0.0,198,0.0,,0.0,0.00,0.00,0.0,0,1196,0,0,0.0,0.0,541,0,222,0,0,0,0.00,,0,0,0.0,626,0,,0.0,224,0.0,0.0,53,0.0,0,0,0.00,506,566,,0.0,0,220,0.0,713,0,0,0,0,0.0,588,0
754,Yago de Santiago Alonso,45,MID,Spurs,Yago Santiago,24,274,,277,0,747,,0.0,0,274,a,0.0,,317,0,684,0.0,0.0,False,692,0.0,0.0,241,0.0,,0.0,0.00,0.00,0.0,0,169,0,0,0.0,0.0,672,0,280,0,0,0,0.00,,0,0,0.0,78,0,,0.0,275,0.0,0.0,12,0.0,0,0,0.00,636,680,,0.0,0,255,0.0,438,0,0,0,0,0.0,690,0
522,Nayef Aguerd,45,DEF,West Ham,N.Aguerd,69,17,2023-12-21T01:30:10.679623Z,33,0,199,,1.02,29,17,d,1.1,Illness - 75% chance of playing,74,1,60,1.84,0.8,False,269,0.09,332.0,61,1.78,75.0,1.1,0.34,27.94,2.1,0,107930,16,0,41.6,0.0,142,0,92,0,0,0,1.16,75.0,0,2,0.13,100765,0,,0.07,104,0.02,7.3,4774,2.0,210,0,1.50,173,311,,121.0,0,69,49.6,380,1416,1,0,1,0.4,141,33
523,Michail Antonio,57,FWD,West Ham,Antonio,89,30,2023-11-21T12:00:10.199285Z,34,2,142,,1.22,13,36,d,-0.1,Knee injury - 25% chance of playing,23,2,244,1.44,1.9,False,121,0.32,142.8,91,1.83,25.0,-0.1,1.17,16.52,3.2,-3,659339,11,3,86.9,0.0,129,0,18,0,4,0,1.74,25.0,0,4,0.44,777123,0,,0.19,31,0.13,6.7,3334,0.0,116,0,2.91,744,209,,138.0,1,26,36.4,81,812,2,0,0,0.0,207,38
524,Alphonse Areola,42,GKP,West Ham,Areola,18485,11,2023-12-07T23:30:10.009235Z,12,0,8,,1.0,24,59,a,1.5,,1,0,33,1.6,32.7,False,93,0.0,396.0,17,1.7,100.0,1.5,0.00,25.46,3.5,2,2198153,15,-2,0.0,3.47,557,1,13,0,3,0,0.00,100.0,8,2,0.13,1111463,0,,0.0,67,0.0,12.6,17363,2.0,269,52,0.00,171,580,,0.0,0,34,39.7,618,1350,0,0,0,0.5,191,53
525,Saïd Benrahma,56,MID,West Ham,Benrahma,168,148,,98,1,254,2.0,0.75,8,70,a,-0.3,,80,0,342,1.49,0.4,False,343,0.33,63.2,178,1.7,,-0.3,0.76,9.10,1.6,-4,32002,4,4,144.4,0.0,110,0,151,0,0,0,1.02,,0,1,0.19,87789,0,2.0,0.19,90,0.14,3.2,545,0.2,52,0,1.78,396,132,,162.0,0,55,36.9,89,482,1,0,0,0.0,204,18
526,Jarrod Bowen,78,MID,West Ham,Bowen,108444,3,2023-11-19T22:30:09.052587Z,7,1,13,,1.0,29,2,a,4.9,,5,11,8,1.71,22.9,True,8,0.56,526.6,10,1.69,100.0,4.9,1.69,28.67,6.0,8,4411051,17,-8,171.8,0.0,4,0,4,0,8,0,7.75,100.0,8,3,0.18,2632400,0,4.0,0.46,75,0.1,13.1,23855,5.4,290,0,9.44,15,104,2.0,696.0,1,9,139.5,16,1527,1,0,0,0.7,9,102
527,Maxwel Cornet,52,MID,West Ham,Cornet,0,214,2023-12-21T01:30:10.713681Z,220,0,512,,0.0,0,325,d,-0.4,Illness - 75% chance of playing,180,0,470,0.0,0.1,False,458,0.0,2.2,309,0.0,75.0,-0.4,0.00,0.00,1.0,-3,1650,0,3,0.0,0.0,747,0,214,0,0,0,0.00,75.0,0,0,0.0,6029,0,,0.0,325,0.0,0.2,83,0.0,2,0,0.00,726,749,,0.0,0,96,0.2,156,1,0,0,0,0.0,483,1
528,Vladimír Coufal,46,DEF,West Ham,Coufal,13051,8,2023-12-02T00:00:10.127397Z,8,5,101,,1.0,30,94,a,3.3,,42,0,32,1.67,3.4,False,129,0.09,396.4,15,1.68,100.0,3.3,1.68,30.18,3.1,1,590640,18,-1,289.9,0.0,292,0,37,0,6,0,0.04,100.0,7,3,0.17,289621,0,,0.0,8,0.09,12.2,8002,3.8,315,0,1.72,57,50,,34.0,1,43,72.1,335,1616,4,0,0,0.8,69,56
529,Conor Coventry,44,MID,West Ham,Coventry,35,232,,235,0,437,,0.0,0,227,a,-0.5,,143,0,620,0.0,0.1,False,632,0.0,0.0,195,0.0,,-0.5,0.00,0.00,0.0,-1,6305,0,1,0.0,0.0,592,0,240,0,0,0,0.00,,0,0,0.0,9387,0,,0.0,232,0.0,0.0,81,0.0,0,0,0.00,561,609,,0.0,0,296,0.0,523,0,0,0,0,0.0,625,0
530,Aaron Cresswell,42,DEF,West Ham,Cresswell,184,156,2023-09-22T11:30:08.275824Z,151,0,284,,1.38,4,225,a,-0.7,,111,0,426,2.77,0.3,False,483,0.1,15.2,249,1.32,100.0,-0.7,0.15,1.91,0.7,-3,17851,2,3,22.1,0.0,555,0,159,0,0,0,0.00,100.0,0,0,0.0,79785,0,,0.0,124,0.1,0.5,489,-0.2,20,0,0.15,769,355,3.0,0.0,0,154,3.8,616,130,1,0,0,0.0,424,2
531,Flynn Downes,50,MID,West Ham,Downes,0,322,2023-08-23T08:39:25.105821Z,322,0,670,,0.0,0,321,u,0.0,Season-long loan to Southampton,268,0,747,0.0,0.0,False,747,0.0,0.0,303,0.0,0.0,0.0,0.00,0.00,0.0,0,126,0,0,0.0,0.0,741,0,322,0,0,0,0.00,0.0,0,0,0.0,1983,0,,0.0,321,0.0,0.0,1,0.0,0,0,0.00,719,744,,0.0,0,121,0.0,193,0,0,0,0,0.0,747,0
532,Emerson Palmieri dos Santos,45,DEF,West Ham,Emerson,5042,43,2023-10-22T21:00:08.515376Z,24,2,207,,0.97,26,37,a,3.3,,80,0,113,1.58,0.7,False,215,0.14,264.4,14,1.71,100.0,3.3,1.52,28.24,2.5,0,113767,16,0,210.5,0.0,184,0,70,0,6,0,0.75,100.0,9,3,0.18,90893,0,,0.05,15,0.09,9.3,1571,3.8,248,0,2.27,56,80,,83.0,1,58,55.8,361,1485,7,0,0,0.8,121,42
533,Lukasz Fabianski,42,GKP,West Ham,Fabianski,836,25,2023-10-27T13:30:09.169653Z,25,0,159,,1.0,6,56,a,1.9,,22,0,313,2.0,1.4,False,53,0.0,83.0,13,1.58,100.0,1.9,0.00,4.73,4.0,-3,50382,3,3,0.0,3.67,553,0,3,0,1,0,0.00,100.0,0,1,0.33,204960,0,,0.0,65,0.0,2.9,3262,2.4,63,11,0.00,139,578,,0.0,0,31,8.3,614,270,0,0,0,0.6,391,12
534,Pablo Fornals Malla,46,MID,West Ham,P.Fornals,83,167,,150,0,509,,0.76,7,115,a,0.5,,178,0,377,2.65,0.1,False,394,0.22,40.8,119,1.81,,0.5,0.29,4.78,1.1,-4,3331,2,4,59.9,0.0,211,0,182,0,0,0,0.29,,1,0,0.0,9324,0,,0.11,145,0.11,3.0,84,1.0,51,0,0.58,274,267,,66.0,0,219,16.7,339,238,0,0,0,0.2,332,14
535,Danny Ings,56,FWD,West Ham,Ings,537,47,,52,0,214,,0.68,5,54,a,-0.3,,34,0,431,3.41,0.7,False,461,0.09,13.4,51,2.62,,-0.3,0.01,3.84,1.0,-4,40055,1,4,2.1,0.0,369,0,59,0,0,0,0.12,,0,0,0.0,163600,0,,0.08,52,0.01,1.8,1377,0.2,28,0,0.13,395,422,,15.0,0,28,3.0,86,132,1,0,0,0.0,440,10
536,Ben Johnson,44,DEF,West Ham,Johnson,51,170,2023-10-05T08:30:09.363808Z,170,0,477,,0.0,0,240,a,-0.3,,184,0,469,0.0,0.1,False,418,0.0,2.2,133,0.0,100.0,-0.3,0.00,0.00,1.0,-1,2376,0,1,0.3,0.0,593,0,150,0,0,0,0.00,100.0,1,0,0.0,5999,0,,0.0,168,0.0,0.2,80,0.2,2,0,0.00,376,447,,0.0,0,109,0.3,524,1,0,0,0,0.0,474,1
537,Thilo Kehrer,43,DEF,West Ham,Kehrer,44,165,,166,0,407,,0.0,1,234,a,-0.5,,156,0,450,4.74,0.1,False,491,0.0,8.6,217,2.23,,-0.5,0.00,0.47,0.5,-2,4099,0,2,0.7,0.0,570,0,165,0,0,0,0.00,,0,0,0.0,11514,0,,0.0,165,0.0,0.5,103,0.0,7,0,0.00,533,436,,0.0,0,142,0.9,590,19,2,0,0,0.0,464,2
538,Divin Mubama,43,FWD,West Ham,Mubama,5921,58,,55,0,65,,0.0,1,55,a,-0.1,,13,0,605,1.58,6.0,False,413,0.27,0.0,45,1.48,,-0.1,0.01,0.94,1.0,-2,587993,0,2,2.0,0.0,404,0,46,0,0,0,0.16,,0,0,0.0,1077599,0,,0.25,53,0.02,0.7,17459,0.4,9,0,0.17,341,423,,5.0,0,97,0.7,608,57,0,0,0,0.1,466,3
539,Lucas Tolentino Coelho de Lima,60,MID,West Ham,L.Paquetá,32016,20,2023-10-29T22:00:11.189331Z,25,5,136,,1.03,24,66,a,4.5,,40,2,52,1.45,2.0,False,91,0.34,346.0,14,1.62,100.0,4.5,2.82,26.73,3.6,0,252290,17,0,419.4,0.0,101,0,48,0,5,0,2.83,100.0,5,4,0.24,237822,0,3.0,0.17,16,0.17,10.3,3473,5.0,261,0,5.65,19,22,,169.0,1,41,93.4,65,1485,6,0,0,0.8,37,62
541,Gianluca Scamacca,60,FWD,West Ham,Scamacca,0,94,2023-08-09T08:38:29.554289Z,94,0,611,,0.0,0,94,u,0.0,Permanent transfer to Atalanta BC,85,0,764,0.0,0.0,False,764,0.0,0.0,92,0.0,0.0,0.0,0.00,0.00,0.0,0,0,0,0,0.0,0.0,764,0,94,0,0,0,0.00,0.0,0,0,0.0,4945,0,,0.0,94,0.0,0.0,3,0.0,0,0,0.00,750,764,,0.0,0,20,0.0,64,0,0,0,0,0.0,764,0
542,Tomáš Souček,49,MID,West Ham,Souček,2908,23,2023-08-26T19:30:07.900929Z,50,1,154,,1.07,24,32,a,1.9,,48,4,58,1.61,1.6,False,99,0.28,338.6,64,1.74,100.0,1.9,0.52,25.95,3.5,-1,290600,16,1,92.0,0.0,53,0,50,0,4,0,3.72,100.0,3,3,0.2,244093,0,,0.25,118,0.03,12.2,8118,2.4,203,0,4.24,141,201,,283.0,0,156,71.2,242,1345,2,0,0,0.5,72,60
543,Nikola Vlašić,45,MID,West Ham,Vlašić,0,250,2023-08-10T13:50:57.779550Z,253,0,513,,0.0,0,248,u,0.0,Permanent transfer to Torino,181,0,645,0.0,0.0,False,657,0.0,0.0,215,0.0,0.0,0.0,0.00,0.00,0.0,0,0,0,0,0.0,0.0,627,0,258,0,0,0,0.00,0.0,0,0,0.0,13434,0,,0.0,251,0.0,0.0,25,0.0,0,0,0.00,592,640,,0.0,0,224,0.0,372,0,0,0,0,0.0,650,0
544,Kurt Zouma,45,DEF,West Ham,Zouma,3215,34,2023-11-02T11:00:08.964026Z,51,0,146,,1.02,25,19,a,2.1,,59,1,93,1.59,1.8,False,173,0.07,284.8,45,1.73,100.0,2.1,0.01,27.11,2.8,0,262282,16,0,17.4,0.0,148,0,53,0,4,0,1.16,100.0,6,3,0.19,207543,0,,0.07,128,0.0,9.8,2584,2.6,236,0,1.17,130,368,,113.0,1,57,41.5,360,1413,2,0,0,0.6,181,44
577,Angelo Ogbonna,43,DEF,West Ham,Ogbonna,44,146,,154,0,419,,0.65,2,227,a,-0.3,,163,0,390,1.3,0.1,False,378,0.0,34.0,129,1.66,,-0.3,0.00,2.55,1.2,-2,3954,1,2,0.3,0.0,559,0,129,0,0,0,0.00,,0,0,0.0,8356,0,,0.0,167,0.0,1.2,81,0.2,20,0,0.00,371,446,,0.0,0,126,3.4,570,138,0,0,0,0.0,430,5
642,Edson Álvarez Velázquez,50,MID,West Ham,Álvarez,368,67,2023-12-15T12:00:10.120415Z,110,1,366,,1.09,18,148,a,1.3,,115,0,158,1.4,0.1,False,304,0.04,212.6,90,1.64,100.0,1.3,0.17,21.04,1.9,0,16792,14,0,54.4,0.0,283,0,126,0,0,0,0.43,100.0,3,3,0.23,19176,0,,0.03,147,0.01,5.6,188,1.8,154,0,0.60,200,274,,37.0,0,120,30.3,192,1157,7,0,0,0.4,235,28
647,Joseph Anang,40,GKP,West Ham,Anang,39,69,,69,0,495,,0.0,0,43,a,-0.5,,67,0,550,0.0,0.1,False,563,0.0,0.0,67,0.0,,-0.5,0.00,0.00,0.0,0,5216,0,0,0.0,0.0,509,0,69,0,0,0,0.00,,0,0,0.0,3901,0,,0.0,52,0.0,0.0,113,0.0,0,0,0.00,475,536,,0.0,0,51,0.0,679,0,0,0,0,0.0,558,0
664,James Ward-Prowse,60,MID,West Ham,Ward-Prowse,6171,6,,13,5,47,1.0,1.02,29,61,a,2.9,,15,3,20,1.74,8.5,False,40,0.42,435.2,45,1.71,,2.9,3.91,28.61,4.3,0,2246864,17,0,535.7,0.0,93,0,25,0,9,0,3.24,,3,3,0.18,1499418,-1,,0.19,6,0.23,12.2,41155,3.4,360,0,7.15,86,9,1.0,181.0,1,39,115.1,62,1502,3,1,0,0.6,19,73
676,Konstantinos Mavropanos,45,DEF,West Ham,Mavropanos,108,143,2023-08-25T14:00:09.803368Z,144,0,560,,0.85,6,129,a,1.1,,205,0,384,1.71,0.0,False,358,0.06,36.8,71,1.27,100.0,1.1,0.05,4.45,1.4,0,2899,3,0,12.0,0.0,356,0,125,1,0,0,0.17,100.0,6,1,0.28,2112,0,,0.05,140,0.01,1.6,44,1.6,42,0,0.22,208,388,,17.0,0,78,6.5,393,316,1,0,0,0.4,404,7
689,Mohammed Kudus,68,MID,West Ham,Kudus,128866,25,2023-12-02T00:00:10.309646Z,58,3,62,,0.93,19,59,a,7.1,,19,6,62,1.96,6.4,False,19,0.34,328.4,1,1.35,100.0,7.1,1.43,13.08,4.9,3,831253,9,-3,175.9,0.0,90,0,12,0,11,0,1.82,100.0,9,2,0.21,194029,1,,0.19,74,0.15,10.7,12706,7.6,241,0,3.25,4,103,,187.0,2,22,69.0,38,871,3,-1,0,1.1,82,73
351,Tommy Doyle,44,MID,Wolves,Doyle,105,151,2023-09-23T21:30:07.230910Z,159,0,489,4.0,0.62,6,178,a,0.8,,165,0,346,1.87,0.1,False,381,0.18,60.2,133,1.9,100.0,0.8,0.47,6.11,1.2,-1,9604,2,1,53.1,0.0,362,0,174,0,0,0,0.09,100.0,1,1,0.31,7462,0,,0.03,152,0.15,2.7,175,0.8,62,0,0.56,296,281,2.0,16.0,0,295,12.9,522,289,1,0,0,0.2,355,12
545,Rayan Aït-Nouri,45,DEF,Wolves,Aït-Nouri,1943,81,2023-11-28T01:00:10.072793Z,59,0,271,,1.18,17,70,a,1.5,,106,0,216,1.54,0.4,False,359,0.18,164.6,74,1.47,100.0,1.5,0.86,16.27,1.4,0,66388,13,0,156.7,0.0,240,0,126,0,1,0,1.13,100.0,7,1,0.09,69645,0,,0.1,25,0.08,4.7,327,1.5,119,0,1.99,217,122,4.0,53.0,0,81,37.3,408,995,4,0,0,0.3,200,21
546,Daniel Bentley,39,GKP,Wolves,Bentley,2367,26,,26,0,165,,0.73,3,8,a,2.7,,24,0,350,1.09,1.3,False,15,0.0,57.4,11,1.57,,2.7,0.00,4.32,5.3,-1,133500,2,1,0.0,2.55,439,0,1,0,1,0,0.00,,0,2,0.73,54443,0,,0.0,17,0.0,4.1,3002,2.7,60,7,0.00,122,469,,0.0,1,68,5.7,731,247,0,0,0,0.7,409,16
547,Bendegúz Bolla,40,DEF,Wolves,Bolla,0,200,2023-09-02T08:44:59.758273Z,201,0,248,,0.0,0,188,u,0.0,Season-long loan to Servette,97,0,544,0.0,0.4,False,556,0.0,0.0,172,0.0,0.0,0.0,0.00,0.00,0.0,0,11202,0,0,0.0,0.0,502,0,197,0,0,0,0.00,0.0,0,0,0.0,55180,0,,0.0,200,0.0,0.0,287,0.0,0,0,0.00,468,530,,0.0,0,190,0.0,671,0,0,0,0,0.0,552,0
